i,j,k,abs,arg,re,im
0,0,0,4.441905e1,0.000000e0,4.441905e1,0.000000e0
0,0,1,4.441905e1,3.141593e0,-4.441905e1,0.000000e0
0,1,0,4.441905e1,3.141593e0,-4.441905e1,0.000000e0
0,1,1,4.441905e1,0.000000e0,4.441905e1,0.000000e0
1,0,0,4.441905e1,3.141593e0,-4.441905e1,0.000000e0
1,0,1,4.441905e1,0.000000e0,4.441905e1,0.000000e0
1,1,0,4.441905e1,0.000000e0,4.441905e1,0.000000e0
1,1,1,4.441905e1,3.141593e0,-4.441905e1,0.000000e0
